studentId,disciplineName
db5d9d6b-a870-445b-ad99-a677e8bf7e6d,Projeto Integrador
7b249a96-abec-411b-a4fe-1b7e9038863a,Programação I
7b249a96-abec-411b-a4fe-1b7e9038863a,Banco de Dados
7b249a96-abec-411b-a4fe-1b7e9038863a,Engenharia de Software
7b249a96-abec-411b-a4fe-1b7e9038863a,Redes de Computadores
7b249a96-abec-411b-a4fe-1b7e9038863a,Sistemas Operacionais
11077ea1-212b-400a-9c70-7e3e70724150,Programação I
11077ea1-212b-400a-9c70-7e3e70724150,Banco de Dados
11077ea1-212b-400a-9c70-7e3e70724150,Engenharia de Software
f3d3e36b-3fea-4557-977a-7bfa707a8b6e,Programação I
f3d3e36b-3fea-4557-977a-7bfa707a8b6e,Banco de Dados
dd5ea76c-8376-4584-adfd-e799e9507074,Programação I
dd5ea76c-8376-4584-adfd-e799e9507074,Banco de Dados
dd5ea76c-8376-4584-adfd-e799e9507074,Engenharia de Software
dd5ea76c-8376-4584-adfd-e799e9507074,Redes de Computadores
ab99f19b-bcd3-408c-954a-5be9d0a639a1,Programação I
624600c2-20c0-42ac-b7f2-6b2a42426f69,Programação I
624600c2-20c0-42ac-b7f2-6b2a42426f69,Banco de Dados
f1bc61f9-f7f5-4311-84a0-edfe20057ec6,Programação I
f1bc61f9-f7f5-4311-84a0-edfe20057ec6,Banco de Dados
f1bc61f9-f7f5-4311-84a0-edfe20057ec6,Engenharia de Software
f1bc61f9-f7f5-4311-84a0-edfe20057ec6,Redes de Computadores
c36decf1-54c4-425e-937e-368016b117ad,Programação I
c36decf1-54c4-425e-937e-368016b117ad,Banco de Dados
c36decf1-54c4-425e-937e-368016b117ad,Engenharia de Software
c36decf1-54c4-425e-937e-368016b117ad,Redes de Computadores
c36decf1-54c4-425e-937e-368016b117ad,Sistemas Operacionais
c36decf1-54c4-425e-937e-368016b117ad,Web Development
9ce579ed-c16b-4ac0-8ae9-6e8a0d30c01c,Programação I
9ce579ed-c16b-4ac0-8ae9-6e8a0d30c01c,Banco de Dados
9ce579ed-c16b-4ac0-8ae9-6e8a0d30c01c,Engenharia de Software
9ce579ed-c16b-4ac0-8ae9-6e8a0d30c01c,Redes de Computadores
9ce579ed-c16b-4ac0-8ae9-6e8a0d30c01c,Sistemas Operacionais
4ea6c6fa-6951-4ff7-8396-484ccc4d8131,Programação I
0383c44b-e265-430b-bd82-8a8014d8ac34,Programação I
0383c44b-e265-430b-bd82-8a8014d8ac34,Banco de Dados
0383c44b-e265-430b-bd82-8a8014d8ac34,Engenharia de Software
0383c44b-e265-430b-bd82-8a8014d8ac34,Redes de Computadores
c0255933-0629-4e27-90db-9944e7e8a930,Programação I
c0255933-0629-4e27-90db-9944e7e8a930,Banco de Dados
c0255933-0629-4e27-90db-9944e7e8a930,Engenharia de Software
c0255933-0629-4e27-90db-9944e7e8a930,Redes de Computadores
c0255933-0629-4e27-90db-9944e7e8a930,Sistemas Operacionais
c0255933-0629-4e27-90db-9944e7e8a930,Web Development
c192dfef-a5e5-41b1-9545-709d7de201af,Programação I
c192dfef-a5e5-41b1-9545-709d7de201af,Banco de Dados
c192dfef-a5e5-41b1-9545-709d7de201af,Engenharia de Software
c192dfef-a5e5-41b1-9545-709d7de201af,Redes de Computadores
c192dfef-a5e5-41b1-9545-709d7de201af,Sistemas Operacionais
1a3ce835-389d-498e-84e0-df532b69681b,Programação I
1a3ce835-389d-498e-84e0-df532b69681b,Banco de Dados
1a3ce835-389d-498e-84e0-df532b69681b,Engenharia de Software
1a3ce835-389d-498e-84e0-df532b69681b,Redes de Computadores
1a3ce835-389d-498e-84e0-df532b69681b,Sistemas Operacionais
1a3ce835-389d-498e-84e0-df532b69681b,Web Development
1a3ce835-389d-498e-84e0-df532b69681b,Inteligência Artificial
1a3ce835-389d-498e-84e0-df532b69681b,Projeto Integrador
1cd121ab-69e0-4318-ab69-e6e8590f5129,Programação I
1cd121ab-69e0-4318-ab69-e6e8590f5129,Banco de Dados
1cd121ab-69e0-4318-ab69-e6e8590f5129,Engenharia de Software
1cd121ab-69e0-4318-ab69-e6e8590f5129,Redes de Computadores
1cd121ab-69e0-4318-ab69-e6e8590f5129,Sistemas Operacionais
1cd121ab-69e0-4318-ab69-e6e8590f5129,Web Development
1cd121ab-69e0-4318-ab69-e6e8590f5129,Inteligência Artificial
1cd121ab-69e0-4318-ab69-e6e8590f5129,Projeto Integrador
3bc3b420-4535-441a-9eeb-4a9338cac11e,Programação I
3bc3b420-4535-441a-9eeb-4a9338cac11e,Banco de Dados
3bc3b420-4535-441a-9eeb-4a9338cac11e,Engenharia de Software
3bc3b420-4535-441a-9eeb-4a9338cac11e,Redes de Computadores
cfafb40a-3b8a-4483-bb29-74af522d9916,Programação I
cfafb40a-3b8a-4483-bb29-74af522d9916,Banco de Dados
cfafb40a-3b8a-4483-bb29-74af522d9916,Engenharia de Software
cfafb40a-3b8a-4483-bb29-74af522d9916,Redes de Computadores
d353fb02-527e-42ab-b951-72cc14bb0b04,Programação I
988290d3-19db-4591-b6b2-36c68b160c0d,Programação I
988290d3-19db-4591-b6b2-36c68b160c0d,Banco de Dados
988290d3-19db-4591-b6b2-36c68b160c0d,Engenharia de Software
988290d3-19db-4591-b6b2-36c68b160c0d,Redes de Computadores
988290d3-19db-4591-b6b2-36c68b160c0d,Sistemas Operacionais
988290d3-19db-4591-b6b2-36c68b160c0d,Web Development
988290d3-19db-4591-b6b2-36c68b160c0d,Inteligência Artificial
988290d3-19db-4591-b6b2-36c68b160c0d,Projeto Integrador
7ff14fbe-1d52-4c6a-80e7-509ecdbca73a,Programação I
7ff14fbe-1d52-4c6a-80e7-509ecdbca73a,Banco de Dados
7ff14fbe-1d52-4c6a-80e7-509ecdbca73a,Engenharia de Software
7ff14fbe-1d52-4c6a-80e7-509ecdbca73a,Redes de Computadores
ede72429-855d-414a-b609-3054eca938cc,Programação I
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Programação I
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Banco de Dados
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Engenharia de Software
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Redes de Computadores
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Sistemas Operacionais
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Web Development
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Inteligência Artificial
1a54e3c5-2fd7-41ad-8bfb-e3d3a439bdaf,Projeto Integrador
2b5c5b8c-7c7c-42de-b934-726dea614e89,Programação I
2b5c5b8c-7c7c-42de-b934-726dea614e89,Banco de Dados
2b5c5b8c-7c7c-42de-b934-726dea614e89,Engenharia de Software
2b5c5b8c-7c7c-42de-b934-726dea614e89,Redes de Computadores
2b5c5b8c-7c7c-42de-b934-726dea614e89,Sistemas Operacionais
10669df5-a683-451f-8ef1-ca605980fd70,Programação I
10669df5-a683-451f-8ef1-ca605980fd70,Banco de Dados
10669df5-a683-451f-8ef1-ca605980fd70,Engenharia de Software
10669df5-a683-451f-8ef1-ca605980fd70,Redes de Computadores
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Programação I
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Banco de Dados
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Engenharia de Software
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Redes de Computadores
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Sistemas Operacionais
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Web Development
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Inteligência Artificial
ed89fd24-e007-4ba1-92e2-5139b3ff5cf5,Projeto Integrador
ccccb36e-bd87-440c-9d67-d6805ffb0ed3,Programação I
ccccb36e-bd87-440c-9d67-d6805ffb0ed3,Banco de Dados
ccccb36e-bd87-440c-9d67-d6805ffb0ed3,Engenharia de Software
ccccb36e-bd87-440c-9d67-d6805ffb0ed3,Redes de Computadores
ccccb36e-bd87-440c-9d67-d6805ffb0ed3,Sistemas Operacionais
219e8d1c-2a0b-4fa1-a108-241ee61539c0,Programação I
219e8d1c-2a0b-4fa1-a108-241ee61539c0,Banco de Dados
5b0665d3-600b-4e62-80b9-b9c9d1922449,Programação I
5b0665d3-600b-4e62-80b9-b9c9d1922449,Banco de Dados
5b0665d3-600b-4e62-80b9-b9c9d1922449,Engenharia de Software
5b0665d3-600b-4e62-80b9-b9c9d1922449,Redes de Computadores
5b0665d3-600b-4e62-80b9-b9c9d1922449,Sistemas Operacionais
5b0665d3-600b-4e62-80b9-b9c9d1922449,Web Development
44c849ca-05b3-4032-ae92-5564e140208e,Programação I
44c849ca-05b3-4032-ae92-5564e140208e,Banco de Dados
44c849ca-05b3-4032-ae92-5564e140208e,Engenharia de Software
44c849ca-05b3-4032-ae92-5564e140208e,Redes de Computadores
44c849ca-05b3-4032-ae92-5564e140208e,Sistemas Operacionais
44c849ca-05b3-4032-ae92-5564e140208e,Web Development
f4cb1358-af12-4242-ab87-ed9e3f78013b,Programação I
f4cb1358-af12-4242-ab87-ed9e3f78013b,Banco de Dados
f4cb1358-af12-4242-ab87-ed9e3f78013b,Engenharia de Software
f4cb1358-af12-4242-ab87-ed9e3f78013b,Redes de Computadores
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Programação I
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Banco de Dados
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Engenharia de Software
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Redes de Computadores
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Sistemas Operacionais
1d09e0eb-594e-48e7-a9d9-f2ec2c8b99bb,Web Development
ec5d774e-a283-4a31-a774-59b5da77e6fb,Programação I
ec5d774e-a283-4a31-a774-59b5da77e6fb,Banco de Dados
ec5d774e-a283-4a31-a774-59b5da77e6fb,Engenharia de Software
ec5d774e-a283-4a31-a774-59b5da77e6fb,Redes de Computadores
ec5d774e-a283-4a31-a774-59b5da77e6fb,Sistemas Operacionais
ec5d774e-a283-4a31-a774-59b5da77e6fb,Web Development
ec5d774e-a283-4a31-a774-59b5da77e6fb,Inteligência Artificial
7bab3b73-2b89-47dc-b6bc-9d3e9028620d,Programação I
7bab3b73-2b89-47dc-b6bc-9d3e9028620d,Banco de Dados
7bab3b73-2b89-47dc-b6bc-9d3e9028620d,Engenharia de Software
7bab3b73-2b89-47dc-b6bc-9d3e9028620d,Redes de Computadores
7bab3b73-2b89-47dc-b6bc-9d3e9028620d,Sistemas Operacionais
79631cd8-06be-428d-b9f6-8f734900782e,Programação I
79631cd8-06be-428d-b9f6-8f734900782e,Banco de Dados
79631cd8-06be-428d-b9f6-8f734900782e,Engenharia de Software
79631cd8-06be-428d-b9f6-8f734900782e,Redes de Computadores
79631cd8-06be-428d-b9f6-8f734900782e,Sistemas Operacionais
79631cd8-06be-428d-b9f6-8f734900782e,Web Development
7f615242-0ee8-4201-abfd-c43a5e81acb8,Programação I
7f615242-0ee8-4201-abfd-c43a5e81acb8,Banco de Dados
7f615242-0ee8-4201-abfd-c43a5e81acb8,Engenharia de Software
7f615242-0ee8-4201-abfd-c43a5e81acb8,Redes de Computadores
7f615242-0ee8-4201-abfd-c43a5e81acb8,Sistemas Operacionais
7f615242-0ee8-4201-abfd-c43a5e81acb8,Web Development
cb3581c1-2ea2-4aab-a0fd-287ee4f4aec2,Programação I
cb3581c1-2ea2-4aab-a0fd-287ee4f4aec2,Banco de Dados
cb3581c1-2ea2-4aab-a0fd-287ee4f4aec2,Engenharia de Software
5d50d8fc-df95-49c8-8320-e1b6095332a9,Programação I
5d50d8fc-df95-49c8-8320-e1b6095332a9,Banco de Dados
e5ce1989-366d-4869-bf60-a170f216746e,Programação I
e5ce1989-366d-4869-bf60-a170f216746e,Banco de Dados
e5ce1989-366d-4869-bf60-a170f216746e,Engenharia de Software
344baaaa-ea86-412d-86df-42cc3a8c71ca,Programação I
344baaaa-ea86-412d-86df-42cc3a8c71ca,Banco de Dados
344baaaa-ea86-412d-86df-42cc3a8c71ca,Engenharia de Software
344baaaa-ea86-412d-86df-42cc3a8c71ca,Redes de Computadores
344baaaa-ea86-412d-86df-42cc3a8c71ca,Sistemas Operacionais
344baaaa-ea86-412d-86df-42cc3a8c71ca,Web Development
344baaaa-ea86-412d-86df-42cc3a8c71ca,Inteligência Artificial
bf201769-5fbd-4e76-b430-fc36817c6061,Programação I
bf201769-5fbd-4e76-b430-fc36817c6061,Banco de Dados
bf201769-5fbd-4e76-b430-fc36817c6061,Engenharia de Software
58243dd6-571c-4ebe-9038-416e5132fe07,Programação I
58243dd6-571c-4ebe-9038-416e5132fe07,Banco de Dados
58243dd6-571c-4ebe-9038-416e5132fe07,Engenharia de Software
58243dd6-571c-4ebe-9038-416e5132fe07,Redes de Computadores
58243dd6-571c-4ebe-9038-416e5132fe07,Sistemas Operacionais
58243dd6-571c-4ebe-9038-416e5132fe07,Web Development
644d51f6-b676-404f-a737-3d710a4f0a32,Programação I
644d51f6-b676-404f-a737-3d710a4f0a32,Banco de Dados
644d51f6-b676-404f-a737-3d710a4f0a32,Engenharia de Software
644d51f6-b676-404f-a737-3d710a4f0a32,Redes de Computadores
644d51f6-b676-404f-a737-3d710a4f0a32,Sistemas Operacionais
644d51f6-b676-404f-a737-3d710a4f0a32,Web Development
3123b0be-6329-4910-a6cc-09b39bf9b56b,Programação I
3123b0be-6329-4910-a6cc-09b39bf9b56b,Banco de Dados
1b733cff-a55c-4d43-87ac-91d6dc8beabf,Programação I
1b733cff-a55c-4d43-87ac-91d6dc8beabf,Banco de Dados
1b733cff-a55c-4d43-87ac-91d6dc8beabf,Engenharia de Software
1b733cff-a55c-4d43-87ac-91d6dc8beabf,Redes de Computadores
1b733cff-a55c-4d43-87ac-91d6dc8beabf,Sistemas Operacionais
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Programação I
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Banco de Dados
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Engenharia de Software
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Redes de Computadores
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Sistemas Operacionais
02d9861a-45d2-4c7d-aafc-1a4da2dac19a,Web Development
b27add48-110f-4e55-b1a6-93cd9ac830c5,Programação I
b27add48-110f-4e55-b1a6-93cd9ac830c5,Banco de Dados
b27add48-110f-4e55-b1a6-93cd9ac830c5,Engenharia de Software
b27add48-110f-4e55-b1a6-93cd9ac830c5,Redes de Computadores
b27add48-110f-4e55-b1a6-93cd9ac830c5,Sistemas Operacionais
b27add48-110f-4e55-b1a6-93cd9ac830c5,Web Development
b27add48-110f-4e55-b1a6-93cd9ac830c5,Inteligência Artificial
1b9c0a77-79a4-48f5-a649-91efa79700a8,Programação I
1b9c0a77-79a4-48f5-a649-91efa79700a8,Banco de Dados
1b9c0a77-79a4-48f5-a649-91efa79700a8,Engenharia de Software
1b9c0a77-79a4-48f5-a649-91efa79700a8,Redes de Computadores
1b9c0a77-79a4-48f5-a649-91efa79700a8,Sistemas Operacionais
1b9c0a77-79a4-48f5-a649-91efa79700a8,Web Development
1b9c0a77-79a4-48f5-a649-91efa79700a8,Inteligência Artificial
5ba17db6-9003-4be2-8648-f24f39a674cd,Programação I
dab6fc8e-7b14-4170-944d-8c589faa04ff,Programação I
dab6fc8e-7b14-4170-944d-8c589faa04ff,Banco de Dados
dab6fc8e-7b14-4170-944d-8c589faa04ff,Engenharia de Software
dab6fc8e-7b14-4170-944d-8c589faa04ff,Redes de Computadores
dab6fc8e-7b14-4170-944d-8c589faa04ff,Sistemas Operacionais
dab6fc8e-7b14-4170-944d-8c589faa04ff,Web Development
dab6fc8e-7b14-4170-944d-8c589faa04ff,Inteligência Artificial
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Programação I
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Banco de Dados
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Engenharia de Software
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Redes de Computadores
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Sistemas Operacionais
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Web Development
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Inteligência Artificial
2ba9cb51-c0e2-487e-b5e2-a8e6bfe46fee,Projeto Integrador
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Programação I
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Banco de Dados
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Engenharia de Software
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Redes de Computadores
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Sistemas Operacionais
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Web Development
b5472a45-7feb-4ecd-8ef5-24c4a9557f22,Inteligência Artificial
4b6c1f2d-d6ab-4dfc-b964-61aaf873e8b0,Programação I
4b6c1f2d-d6ab-4dfc-b964-61aaf873e8b0,Banco de Dados
c68df5d1-b428-4172-bf8d-29b829b303ca,Programação I
c68df5d1-b428-4172-bf8d-29b829b303ca,Banco de Dados
c68df5d1-b428-4172-bf8d-29b829b303ca,Engenharia de Software
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Programação I
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Banco de Dados
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Engenharia de Software
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Redes de Computadores
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Sistemas Operacionais
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Web Development
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Inteligência Artificial
7be464d0-44fc-4d00-a8ad-ef9cf983490b,Projeto Integrador
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Programação I
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Banco de Dados
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Engenharia de Software
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Redes de Computadores
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Sistemas Operacionais
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Web Development
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Inteligência Artificial
ff0b78e5-5fb9-460a-b325-622c42eb1b63,Projeto Integrador
50b87383-14a7-481f-8021-2a07e4b2bacf,Programação I
50b87383-14a7-481f-8021-2a07e4b2bacf,Banco de Dados
50b87383-14a7-481f-8021-2a07e4b2bacf,Engenharia de Software
50b87383-14a7-481f-8021-2a07e4b2bacf,Redes de Computadores
f5cad906-8806-4c13-89c7-5d98c5ddf044,Programação I
f5cad906-8806-4c13-89c7-5d98c5ddf044,Banco de Dados
f5cad906-8806-4c13-89c7-5d98c5ddf044,Engenharia de Software
f5cad906-8806-4c13-89c7-5d98c5ddf044,Redes de Computadores
f5cad906-8806-4c13-89c7-5d98c5ddf044,Sistemas Operacionais
f5cad906-8806-4c13-89c7-5d98c5ddf044,Web Development
f5cad906-8806-4c13-89c7-5d98c5ddf044,Inteligência Artificial
f5cad906-8806-4c13-89c7-5d98c5ddf044,Projeto Integrador
90151fb4-9aa3-4baf-af9c-be1ddee57431,Programação I
90151fb4-9aa3-4baf-af9c-be1ddee57431,Banco de Dados
90151fb4-9aa3-4baf-af9c-be1ddee57431,Engenharia de Software
90151fb4-9aa3-4baf-af9c-be1ddee57431,Redes de Computadores
90151fb4-9aa3-4baf-af9c-be1ddee57431,Sistemas Operacionais
90151fb4-9aa3-4baf-af9c-be1ddee57431,Web Development
8f163d46-0e07-44c0-8e51-afc0b804ce54,Programação I
8f163d46-0e07-44c0-8e51-afc0b804ce54,Banco de Dados
8f163d46-0e07-44c0-8e51-afc0b804ce54,Engenharia de Software
8f163d46-0e07-44c0-8e51-afc0b804ce54,Redes de Computadores
8f163d46-0e07-44c0-8e51-afc0b804ce54,Sistemas Operacionais
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Programação I
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Banco de Dados
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Engenharia de Software
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Redes de Computadores
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Sistemas Operacionais
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Web Development
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Inteligência Artificial
7c8439ee-033c-409f-9a6e-8d173ccf32d3,Projeto Integrador
81537241-c610-4a0e-b7f3-54788eed7567,Programação I
81537241-c610-4a0e-b7f3-54788eed7567,Banco de Dados
81537241-c610-4a0e-b7f3-54788eed7567,Engenharia de Software
1913cf63-9acc-4f38-bb88-975a4ab6809e,Programação I
1913cf63-9acc-4f38-bb88-975a4ab6809e,Banco de Dados
1913cf63-9acc-4f38-bb88-975a4ab6809e,Engenharia de Software
1913cf63-9acc-4f38-bb88-975a4ab6809e,Redes de Computadores
1913cf63-9acc-4f38-bb88-975a4ab6809e,Sistemas Operacionais
1913cf63-9acc-4f38-bb88-975a4ab6809e,Web Development
1913cf63-9acc-4f38-bb88-975a4ab6809e,Inteligência Artificial
d2c3a818-3b89-4194-a796-45c0c24031ea,Programação I
da89de3c-5a1f-4988-b78b-ed4618ad54bf,Programação I
da89de3c-5a1f-4988-b78b-ed4618ad54bf,Banco de Dados
4cf8d832-3bcf-4d18-9763-6bd19c79168a,Programação I
3d813c66-66b4-431c-b069-3bfe4c84af61,Programação I
95354f7f-2463-419f-8ed7-4e2baa96179d,Programação I
95354f7f-2463-419f-8ed7-4e2baa96179d,Banco de Dados
95354f7f-2463-419f-8ed7-4e2baa96179d,Engenharia de Software
95354f7f-2463-419f-8ed7-4e2baa96179d,Redes de Computadores
95354f7f-2463-419f-8ed7-4e2baa96179d,Sistemas Operacionais
98b0316e-8b5d-451e-8ed3-e8482819bc1a,Programação I
98b0316e-8b5d-451e-8ed3-e8482819bc1a,Banco de Dados
91a8a981-5d43-4b28-9445-05ebc9fa8324,Programação I
91a8a981-5d43-4b28-9445-05ebc9fa8324,Banco de Dados
b9572cbd-9434-4d51-abcb-0650e6540aba,Programação I
b9572cbd-9434-4d51-abcb-0650e6540aba,Banco de Dados
b9572cbd-9434-4d51-abcb-0650e6540aba,Engenharia de Software
b9572cbd-9434-4d51-abcb-0650e6540aba,Redes de Computadores
c6082e4c-e734-4740-93f9-0d3f06f719a5,Programação I
c6082e4c-e734-4740-93f9-0d3f06f719a5,Banco de Dados
723714b3-3ba0-44c8-b578-bffd938d8602,Programação I
723714b3-3ba0-44c8-b578-bffd938d8602,Banco de Dados
723714b3-3ba0-44c8-b578-bffd938d8602,Engenharia de Software
723714b3-3ba0-44c8-b578-bffd938d8602,Redes de Computadores
0155cddd-aef0-4d1c-9421-a72e79cff13c,Programação I
0155cddd-aef0-4d1c-9421-a72e79cff13c,Banco de Dados
0155cddd-aef0-4d1c-9421-a72e79cff13c,Engenharia de Software
0155cddd-aef0-4d1c-9421-a72e79cff13c,Redes de Computadores
0155cddd-aef0-4d1c-9421-a72e79cff13c,Sistemas Operacionais
0155cddd-aef0-4d1c-9421-a72e79cff13c,Web Development
a867969f-9e01-466f-bcb2-d55e43e58d71,Programação I
a867969f-9e01-466f-bcb2-d55e43e58d71,Banco de Dados
a867969f-9e01-466f-bcb2-d55e43e58d71,Engenharia de Software
a867969f-9e01-466f-bcb2-d55e43e58d71,Redes de Computadores
a867969f-9e01-466f-bcb2-d55e43e58d71,Sistemas Operacionais
a867969f-9e01-466f-bcb2-d55e43e58d71,Web Development
a867969f-9e01-466f-bcb2-d55e43e58d71,Inteligência Artificial
a867969f-9e01-466f-bcb2-d55e43e58d71,Projeto Integrador
785e141d-6c40-4f10-b6c4-0ed57866f0a2,Programação I
b67e7184-9849-4893-b78f-7eb56c96664f,Programação I
b67e7184-9849-4893-b78f-7eb56c96664f,Banco de Dados
6ec82a7f-572d-4fdc-957e-b5d570f90bf0,Programação I
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Programação I
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Banco de Dados
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Engenharia de Software
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Redes de Computadores
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Sistemas Operacionais
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Web Development
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Inteligência Artificial
c37f66c4-f0e5-4442-9cd2-7472b3b5346a,Projeto Integrador
35087876-887f-4f08-b7e1-b6d49279d268,Programação I
35087876-887f-4f08-b7e1-b6d49279d268,Banco de Dados
35087876-887f-4f08-b7e1-b6d49279d268,Engenharia de Software
35087876-887f-4f08-b7e1-b6d49279d268,Redes de Computadores
35087876-887f-4f08-b7e1-b6d49279d268,Sistemas Operacionais
35087876-887f-4f08-b7e1-b6d49279d268,Web Development
35087876-887f-4f08-b7e1-b6d49279d268,Inteligência Artificial
35087876-887f-4f08-b7e1-b6d49279d268,Projeto Integrador
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Programação I
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Banco de Dados
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Engenharia de Software
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Redes de Computadores
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Sistemas Operacionais
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Web Development
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Inteligência Artificial
7f5ca77c-655e-4c9a-82ad-ec6a568a3604,Projeto Integrador
790487cc-c979-42f1-8b15-e157130997b5,Programação I
790487cc-c979-42f1-8b15-e157130997b5,Banco de Dados
790487cc-c979-42f1-8b15-e157130997b5,Engenharia de Software
e30f38de-6e6f-4638-910e-0515797199a8,Programação I
2cec74e4-8752-48ac-9144-995a24aec7f8,Programação I
2cec74e4-8752-48ac-9144-995a24aec7f8,Banco de Dados
2cec74e4-8752-48ac-9144-995a24aec7f8,Engenharia de Software
2cec74e4-8752-48ac-9144-995a24aec7f8,Redes de Computadores
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Programação I
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Banco de Dados
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Engenharia de Software
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Redes de Computadores
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Sistemas Operacionais
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Web Development
1aae8cf5-a7fb-40f7-86d9-c04bf196562e,Inteligência Artificial
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Programação I
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Banco de Dados
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Engenharia de Software
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Redes de Computadores
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Sistemas Operacionais
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Web Development
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Inteligência Artificial
bc615552-c6ef-42f4-a766-8ea34b6f3d7f,Projeto Integrador
af5bea41-ccc9-4c8f-8115-3ed0b4062960,Programação I
af5bea41-ccc9-4c8f-8115-3ed0b4062960,Banco de Dados
af5bea41-ccc9-4c8f-8115-3ed0b4062960,Engenharia de Software
